Model Year,Uphill or Downhill,Related to Intersection,Clock-form Direction of force,Day in Week,Race,Maneuver before collision,year,Number of lanes,Body Category,Alignment of Road,Curb Weight,Age,Traffic Conrtol Functioning,weight,Pre-event Location,Lighting Condition,Climate,Traffic Condition,Traffic Flow Situation,premovement before collision,month,Alcohol Present,Surface Type,Crash Type,height,Sex,Surface Condition,Speed Limit,Distracted in Driving
2003,2,2,170,7,1,1,2017,1,1,2,1355,69,2,51,1,1,1,3,3,5,7,0,1,1,165,2,1,48,1
2009,1,1,50,4,1,9,2017,2,3,1,2404,16,0,59,1,1,1,0,5,11,7,0,2,4,173,1,1,89,2
2014,1,2,10,3,1,1,2017,2,1,1,2067,69,0,128,1,3,2,0,4,1,7,0,1,4,190,1,2,48,1
2011,1,2,40,3,2,1,2017,3,0,1,1050,17,2,73,1,3,1,1,5,11,7,0,2,4,157,2,1,48,1
2009,2,2,0,3,1,2,2017,3,0,1,1569,20,2,86,1,3,1,1,4,1,7,0,2,4,170,1,1,48,1
2014,1,2,0,4,1,8,2017,4,1,2,1635,71,2,113,2,1,1,1,1,14,7,0,2,1,160,2,1,89,2
2016,1,2,80,6,1,2,2017,2,0,1,1339,17,2,70,1,1,1,2,4,1,9,0,2,4,170,2,1,48,2
2012,1,2,10,3,2,2,2017,4,0,1,1551,23,2,82,1,4,1,1,4,1,9,0,2,4,180,1,1,48,1
2013,1,2,280,3,1,1,2017,3,0,1,1615,16,2,68,1,4,1,1,3,1,9,0,2,4,157,2,1,48,1
2017,1,2,300,3,1,1,2017,2,1,3,1969,54,0,73,1,2,1,0,4,11,10,0,2,4,175,1,1,48,1
2003,1,2,320,3,1,2,2017,2,3,1,2151,23,2,86,1,1,1,2,4,1,10,0,2,4,160,2,1,48,2
2008,1,2,60,1,2,1,2017,1,0,1,1822,23,2,66,1,1,2,2,3,1,10,0,2,4,163,2,2,48,1
2010,1,2,330,1,2,1,2017,2,0,1,1296,65,0,78,1,1,2,0,4,1,10,0,2,4,150,2,2,48,1
2017,1,2,0,2,1,2,2017,2,1,1,2262,45,2,82,1,1,1,2,4,11,10,0,2,4,163,2,1,48,1
2014,1,2,0,5,1,7,2017,4,3,1,2407,61,2,91,1,3,1,1,1,1,10,0,2,4,185,1,1,89,1
2015,1,2,10,1,1,2,2017,2,0,1,1540,24,2,70,1,1,1,1,4,1,12,0,1,4,168,1,1,48,1
2016,1,2,10,6,1,3,2017,3,0,2,1286,25,2,69,1,3,1,1,1,14,1,0,2,1,160,2,2,56,1
1996,1,2,20,7,1,2,2017,2,0,1,1050,24,0,73,1,1,2,0,4,1,1,0,2,4,163,2,2,48,1
2010,1,0,330,4,1,4,2017,1,0,3,1853,50,0,73,1,1,4,0,1,14,3,0,2,2,160,2,3,48,1
2015,1,2,10,1,1,4,2017,2,0,2,1416,18,0,77,2,3,4,0,4,14,3,0,2,6,178,1,3,48,1
1990,2,0,80,1,1,1,2017,2,0,2,1254,24,0,91,2,1,1,0,4,14,3,1,2,6,183,1,1,89,1
2002,1,0,320,1,1,1,2017,2,0,1,1199,62,2,83,1,1,1,6,4,1,3,0,2,6,160,2,1,89,1
2000,1,0,0,3,1,1,2017,2,0,1,1413,20,0,68,2,1,8,0,4,1,4,0,2,6,170,2,2,72,2
2014,1,0,350,3,1,4,2017,2,1,1,1690,55,0,63,1,1,8,0,4,1,4,0,2,6,166,2,2,72,1
2008,1,2,320,5,1,8,2017,2,2,1,2328,28,0,68,1,1,1,0,4,1,5,0,2,4,175,1,1,48,1
2015,1,2,330,7,3,1,2017,2,1,1,1615,24,2,64,1,1,1,1,1,1,5,0,1,4,155,2,1,72,1
2012,1,2,340,5,1,1,2017,3,0,1,1712,82,2,82,1,1,1,1,1,1,6,0,1,4,175,1,1,72,1
2011,1,3,350,2,1,4,2017,4,0,1,1381,23,0,86,1,1,1,0,5,1,6,0,1,4,183,1,1,48,1
2014,1,2,350,4,4,2,2017,4,0,1,1620,32,2,48,1,1,8,1,4,1,6,0,1,4,152,2,1,48,1
2012,2,2,20,7,1,8,2017,2,0,1,1340,16,0,77,1,1,1,0,5,11,7,0,2,4,160,2,1,40,2
2014,4,2,320,7,1,8,2017,2,2,1,2115,31,0,122,1,1,1,0,4,1,7,0,2,4,185,1,1,40,1
2013,1,2,70,4,1,1,2017,2,0,1,1220,72,0,48,1,1,1,0,4,1,7,0,2,4,157,2,1,40,1
2010,2,2,210,1,1,8,2017,2,0,1,1500,32,0,68,1,1,1,0,4,11,8,0,2,4,157,2,1,89,1
2008,1,2,0,3,1,1,2017,4,0,1,1853,73,0,68,2,1,1,0,4,11,8,0,2,2,152,2,1,40,2
2014,1,2,0,5,1,2,2017,4,0,1,1135,44,2,61,1,1,1,1,1,1,9,0,1,1,160,1,1,72,1
2013,4,1,0,6,1,1,2017,2,0,3,1550,32,0,91,1,1,1,0,1,14,9,0,1,1,180,2,1,105,1
2003,1,0,340,5,1,4,2017,2,0,1,1528,42,0,82,1,3,1,0,4,1,9,0,2,6,170,1,1,40,1
2000,4,3,340,7,1,3,2017,2,0,1,1540,17,0,81,1,1,1,0,4,11,9,0,2,4,170,1,1,89,1
2011,2,3,30,7,1,3,2017,2,1,1,1782,33,0,79,1,1,1,0,4,1,9,0,2,4,165,2,1,89,1
2004,1,2,340,2,1,4,2017,2,1,1,1844,77,0,76,1,1,8,0,4,1,10,0,2,6,183,1,1,89,1
2015,1,2,50,7,1,9,2017,4,0,1,1575,33,2,73,1,3,2,1,1,11,10,0,2,4,160,2,2,72,2
2003,2,2,290,7,1,2,2017,2,3,1,2194,35,0,100,1,1,8,0,4,1,10,0,2,4,178,1,1,40,1
2004,1,2,20,7,1,1,2017,2,3,1,2668,20,2,113,1,1,8,2,4,1,10,0,2,4,193,1,1,40,2
2008,1,2,170,7,1,1,2017,4,1,1,2009,38,2,57,1,3,1,1,1,5,10,0,1,1,163,2,1,72,1
2014,1,2,0,7,1,1,2017,4,0,1,930,27,2,61,2,3,1,1,1,15,10,1,1,1,155,2,1,72,2
2016,1,2,20,3,1,2,2017,2,2,1,2050,33,0,125,1,1,8,0,4,1,11,0,2,4,191,1,1,40,1
2010,1,2,40,4,1,1,2017,5,0,1,1486,52,2,88,1,3,1,1,1,11,11,0,1,4,170,2,1,72,1
2001,1,2,350,4,1,2,2017,4,2,1,1748,48,2,73,1,3,1,1,1,1,11,0,1,4,163,2,1,72,1
2010,1,0,20,5,3,4,2017,2,1,2,1713,24,0,54,2,1,4,0,4,14,12,0,2,2,168,2,3,56,1
2013,1,0,350,5,1,2,2017,2,3,3,3053,48,0,84,1,1,4,0,4,14,12,0,2,2,178,1,3,56,1
2014,4,2,40,3,1,1,2017,4,0,1,1554,51,2,51,1,3,1,1,1,5,1,0,2,4,160,2,1,56,1
2014,1,2,290,7,1,1,2017,3,1,3,2067,45,2,91,1,1,1,1,1,14,1,0,2,4,168,2,1,56,2
2010,1,1,350,2,1,2,2017,3,0,1,1296,49,0,75,1,3,1,0,1,1,1,0,2,4,178,1,1,72,1
2009,1,2,350,7,1,1,2017,3,3,1,2299,40,2,82,1,3,1,1,1,1,1,0,2,4,168,2,1,72,1
2016,1,1,180,6,1,1,2017,3,0,1,1685,74,0,86,1,3,1,0,1,5,1,0,2,1,168,1,1,72,1
1998,4,0,0,7,1,1,2017,2,2,1,1900,19,0,66,2,1,1,0,4,1,1,0,2,2,183,1,1,56,2
2013,2,0,0,7,1,2,2017,2,0,1,1613,44,0,145,1,1,1,0,4,1,1,0,2,2,180,1,1,56,1
2012,4,0,10,6,1,1,2017,2,0,3,1658,36,0,181,2,1,1,0,4,14,2,0,2,6,178,1,1,56,2
1992,2,0,340,6,2,4,2017,2,0,2,1014,40,0,95,1,1,1,0,4,14,2,0,2,6,165,2,1,56,1
2015,4,0,180,4,1,1,2017,5,2,1,1479,39,0,73,1,1,1,0,1,1,2,0,2,1,170,1,1,72,1
2001,1,1,350,1,1,8,2017,5,1,1,2214,45,0,66,2,1,8,0,1,15,2,0,2,4,173,2,1,72,1
2013,1,3,140,5,1,1,2017,1,1,1,1706,86,0,64,1,1,1,0,3,11,2,0,2,4,173,2,1,129,2
2008,1,3,350,5,1,1,2017,2,1,1,2112,20,0,64,1,1,1,0,5,1,2,0,2,4,157,2,1,72,1
1993,1,3,10,3,1,2,2017,2,3,1,1690,66,0,88,1,1,1,0,1,1,2,0,2,1,183,1,1,72,2
2012,1,3,170,3,1,1,2017,2,0,1,1255,76,0,93,1,1,1,0,1,10,2,0,2,1,183,1,1,72,1
2003,1,2,10,5,1,2,2017,2,0,2,1200,31,0,64,1,1,1,0,4,14,2,0,2,4,163,2,1,72,1
1999,2,2,330,7,1,1,2017,2,1,1,1631,24,2,95,1,1,1,1,4,1,2,0,2,4,180,1,1,80,2
2011,1,2,20,7,1,1,2017,2,1,1,1862,74,2,109,1,1,1,1,4,1,2,0,2,4,183,1,1,80,1
2009,1,3,70,3,2,1,2017,2,0,2,1279,18,0,65,1,1,8,0,4,11,2,0,2,4,155,2,2,72,1
2002,1,3,350,3,1,2,2017,2,1,3,1357,43,0,74,1,1,8,0,4,14,2,0,2,4,160,2,1,72,1
2012,1,2,70,3,1,1,2017,3,0,2,1236,19,2,73,2,1,2,1,1,11,3,0,2,4,191,1,2,72,2
2015,1,2,310,3,1,8,2017,2,0,3,1244,26,2,95,2,1,2,1,1,14,3,0,2,4,157,6,2,72,1
2004,2,2,0,2,2,2,2017,2,0,1,1459,66,2,73,2,1,1,1,3,15,3,0,2,1,183,1,1,72,2
2012,2,2,180,2,2,1,2017,3,0,1,1441,30,2,80,1,1,1,1,3,2,3,0,2,1,163,2,1,72,1
1998,1,3,260,3,1,1,2017,2,0,1,1145,18,0,75,1,2,2,0,4,11,3,0,1,4,165,2,2,105,2
2006,1,3,20,3,2,1,2017,2,0,1,1822,63,0,95,1,2,2,0,1,1,3,0,2,4,188,1,2,105,1
2000,1,2,310,5,1,1,2017,2,1,1,1871,17,2,86,1,1,1,1,4,1,4,0,2,4,175,1,1,56,1
2012,4,2,320,5,1,1,2017,3,0,1,1891,16,0,60,1,1,1,0,4,1,4,0,2,4,155,2,1,80,1
2015,2,2,30,5,1,1,2017,3,0,1,1445,47,0,73,1,1,1,0,4,11,4,0,2,4,168,2,1,80,2
2015,1,2,0,5,2,2,2017,2,0,1,1416,22,2,50,1,1,1,1,1,1,5,0,2,1,160,2,1,72,2
2017,1,3,10,3,1,2,2017,2,1,1,2067,16,0,100,1,1,1,0,4,1,5,0,2,4,163,2,1,72,2
2016,1,3,270,3,1,4,2017,5,1,3,2511,43,0,82,1,1,1,0,1,14,5,0,2,4,165,2,1,72,1
2014,1,2,20,3,1,7,2017,4,0,1,1496,31,2,65,2,1,1,1,1,1,5,0,2,4,165,2,1,72,2
2010,2,2,70,7,1,1,2017,2,0,1,1354,24,0,77,1,1,1,0,1,4,6,0,2,4,160,5,1,105,2
2016,1,2,170,7,2,1,2017,4,1,1,1635,72,2,87,2,1,1,1,1,15,6,0,2,1,160,2,1,72,2
2015,1,2,70,4,1,1,2017,2,3,1,2918,42,2,61,1,1,8,2,4,1,6,0,2,4,165,1,1,89,2
2014,1,2,350,4,2,2,2017,3,0,1,1451,21,0,71,1,1,8,0,1,1,6,0,2,4,180,1,1,105,1
2000,1,0,180,2,2,1,2017,2,0,1,1540,59,0,82,1,2,1,0,3,5,6,0,2,1,188,1,1,121,2
2012,1,2,40,4,1,1,2017,5,3,1,2554,41,2,95,1,1,1,1,4,11,6,0,2,4,175,1,1,72,2
2010,1,2,40,3,1,1,2017,3,0,3,1523,16,0,59,1,1,1,0,1,14,6,0,2,5,160,2,1,72,1
1995,1,2,0,3,1,1,2017,2,3,1,1502,59,2,95,1,1,1,2,4,1,7,0,2,1,175,1,1,105,1
2003,1,2,180,3,1,1,2017,2,3,1,1788,35,2,77,1,1,1,2,4,5,7,0,2,1,168,1,1,105,1
2007,1,2,0,7,1,3,2017,4,1,1,1936,27,2,77,1,1,1,1,1,1,7,0,2,4,163,2,1,56,2
2011,1,2,50,7,2,1,2017,4,0,1,1630,64,2,59,1,1,1,1,1,11,7,0,2,4,160,2,1,56,1
2007,4,0,10,6,1,2,2017,3,0,2,1575,47,0,76,2,1,8,0,4,14,7,0,2,6,170,2,1,56,1
2008,2,0,340,6,1,1,2017,2,3,2,2320,62,0,102,4,1,8,0,4,14,7,0,2,6,188,1,1,48,1
2012,1,2,0,6,1,1,2017,4,3,1,2349,46,2,82,1,1,1,1,1,1,8,0,2,1,175,1,1,72,2
2013,1,2,100,2,1,1,2017,2,3,1,2408,72,2,88,1,5,1,1,1,11,8,0,2,4,183,1,1,105,2
2004,1,3,270,6,1,1,2017,1,1,1,2390,20,2,57,1,1,1,2,3,11,9,0,2,4,165,2,1,129,2
2015,1,3,10,6,1,1,2017,6,0,1,1554,66,0,79,1,1,1,0,5,1,9,0,2,4,168,1,1,129,1
2010,2,2,10,4,1,1,2017,2,0,1,1502,57,2,121,1,1,1,1,4,1,9,0,2,4,185,1,1,40,1
2014,4,2,230,6,1,1,2017,2,0,2,1441,68,2,85,2,1,1,2,4,10,9,0,2,4,178,1,1,89,2
2006,1,2,20,6,1,3,2017,2,0,1,1516,68,0,88,2,1,1,0,1,1,9,0,2,4,180,1,1,89,1
2002,1,1,0,2,1,7,2017,2,1,1,1970,36,2,82,2,1,8,6,3,1,10,0,2,1,183,1,2,89,1
2004,4,2,50,6,1,1,2017,2,1,1,2190,32,2,61,1,1,1,2,4,1,10,0,2,4,160,2,1,72,1
2014,1,2,350,6,1,1,2017,2,3,1,3099,15,0,118,1,1,1,0,4,1,10,0,2,4,185,1,1,80,1
2008,1,0,180,2,2,1,2017,3,1,1,1849,69,0,83,1,3,1,0,3,2,10,0,2,1,178,1,1,72,1
2013,1,2,320,7,2,2,2017,4,0,1,1420,34,2,80,1,5,1,1,1,1,11,0,2,4,157,2,1,72,1
2016,4,3,10,2,1,2,2017,2,3,1,2127,38,0,79,1,1,1,0,1,1,10,0,2,1,180,1,1,40,2
2017,1,2,0,5,1,1,2017,4,0,1,1558,44,2,61,1,1,1,1,4,1,11,0,2,1,163,2,1,40,2
2002,2,2,280,4,1,1,2017,2,0,1,1531,17,2,75,1,1,1,2,4,1,11,0,2,4,175,2,1,56,2
2008,1,2,10,4,1,3,2017,3,0,1,1653,54,0,83,2,1,1,0,1,11,11,0,2,4,168,2,1,89,1
2011,1,2,80,7,1,1,2017,3,0,1,1351,26,2,86,1,3,1,1,4,1,11,0,2,4,152,3,1,56,1
2014,1,1,0,6,1,4,2017,4,1,1,1722,49,0,75,1,5,1,0,1,1,12,0,2,1,163,2,1,72,1
2010,1,1,190,6,1,1,2017,4,0,1,1507,37,0,73,1,5,1,0,1,5,12,0,2,1,160,2,1,72,1
2003,1,2,30,2,1,2,2017,3,1,1,2007,40,2,59,1,1,1,1,4,1,12,0,2,4,160,2,1,72,1
2005,1,2,10,1,1,1,2017,3,3,1,1702,17,2,64,1,3,1,1,1,11,12,0,2,4,165,2,1,72,2
2008,1,2,300,1,2,1,2017,3,0,2,1623,48,2,112,1,3,1,1,1,14,12,0,2,4,163,2,1,72,1
2016,4,2,180,4,1,1,2017,3,0,3,1614,52,0,64,1,2,8,0,4,14,1,0,2,1,168,2,1,56,1
2010,1,0,350,7,1,1,2017,2,1,3,1579,65,0,64,1,1,1,0,4,14,4,0,2,6,155,2,1,64,1
2008,1,2,330,1,2,4,2017,2,0,1,1644,25,2,102,7,1,1,2,4,11,4,0,2,4,186,1,1,40,2
2014,1,2,30,7,1,1,2017,3,0,1,1995,67,2,82,1,1,1,1,4,1,5,0,2,4,173,1,1,40,1
2017,2,2,190,4,3,1,2017,3,1,1,1372,44,2,58,1,3,1,2,4,5,5,0,2,1,157,2,2,56,2
2017,1,3,190,6,1,1,2017,2,2,3,1940,64,0,54,1,1,1,0,4,5,6,0,2,1,157,2,1,56,1
2012,1,3,30,3,1,4,2017,2,0,1,1630,21,0,57,3,1,1,0,1,1,6,0,2,4,163,2,1,89,1
2014,2,2,30,2,1,1,2017,2,1,1,2146,41,0,73,1,1,8,0,4,11,6,0,2,4,170,2,1,64,2
2016,1,0,30,1,1,4,2017,2,3,1,2394,45,0,113,1,1,1,0,4,1,7,0,2,1,183,1,1,80,1
2004,1,2,340,1,3,2,2017,2,0,1,1571,39,0,61,2,5,1,0,4,1,8,0,2,4,168,1,1,56,1
2011,1,2,300,5,1,1,2017,2,1,1,1970,80,2,86,4,1,1,2,4,1,9,0,2,4,178,1,1,40,2
2012,4,2,50,2,1,2,2017,3,0,1,1485,31,0,64,1,1,1,0,5,1,10,0,2,4,175,2,1,89,1
2013,1,3,350,5,1,8,2017,5,0,1,1210,58,0,54,1,3,8,0,4,1,11,0,2,4,165,2,1,48,1
2013,4,2,350,2,1,1,2017,2,0,1,1898,83,2,70,1,1,1,2,4,4,12,0,2,4,145,2,1,40,2
1999,2,2,80,2,1,7,2017,2,0,1,1193,60,2,75,1,1,1,2,4,1,12,0,2,4,178,1,1,40,1
2008,1,2,20,5,1,1,2017,3,3,1,1942,32,2,111,1,1,1,1,1,11,12,0,2,4,180,1,1,72,1
2014,1,2,340,7,1,4,2017,5,1,3,2262,30,2,59,1,3,1,1,1,14,2,0,2,4,160,1,1,56,1
2005,4,3,30,5,1,2,2017,3,1,1,1660,19,0,59,1,1,1,0,5,1,2,0,2,4,165,2,1,64,1
2002,1,2,330,7,1,4,2017,2,1,1,2253,46,2,73,1,1,1,1,1,1,2,0,2,4,175,2,1,64,1
2015,1,0,170,6,1,1,2017,2,0,1,1468,62,0,86,1,1,1,0,1,10,3,0,2,5,178,1,1,80,1
2002,1,3,330,2,1,2,2017,2,0,1,1508,29,0,86,1,2,1,0,4,1,5,0,2,4,183,1,1,56,1
2015,1,1,350,7,1,1,2017,3,0,1,1373,88,0,75,1,1,1,0,1,1,6,0,2,4,180,1,1,64,1
1997,1,3,340,4,2,2,2017,5,0,1,1071,38,0,84,2,3,1,0,5,1,6,0,2,4,183,1,1,72,1
2005,1,0,10,1,1,1,2017,2,0,1,1662,20,0,86,1,3,1,0,4,1,7,1,2,2,198,1,1,40,2
2003,1,2,340,1,1,1,2017,4,1,1,2211,38,2,100,1,3,1,1,1,1,7,0,2,4,175,2,1,56,2
1996,1,2,300,5,5,8,2017,2,0,1,1365,44,0,67,1,1,1,0,4,1,8,0,2,4,160,2,1,64,1
2009,1,2,20,1,1,1,2017,5,0,1,1279,74,2,64,1,1,1,1,4,1,8,0,2,4,157,2,1,64,1
2016,4,0,10,7,1,1,2017,2,0,3,1272,22,0,86,2,1,1,0,4,14,8,0,2,6,178,1,1,56,2
2003,1,2,40,6,1,1,2017,2,0,1,1214,19,2,65,1,1,1,1,1,11,8,0,2,4,157,2,1,64,1
2014,1,2,330,6,1,2,2017,2,0,1,1407,45,2,59,1,1,1,1,1,1,8,0,2,4,165,2,1,64,1
2003,4,2,20,6,1,2,2017,5,3,1,1961,33,2,73,1,1,1,1,4,11,9,0,2,4,175,1,1,64,1
2016,1,0,10,5,2,1,2017,2,1,2,1669,61,2,104,2,1,1,6,4,14,10,0,2,6,168,1,1,64,2
2016,1,2,50,4,2,7,2017,2,0,1,1625,69,2,125,2,1,1,2,4,1,12,0,2,4,180,1,1,56,2
2013,1,2,310,2,1,1,2017,2,0,1,1475,85,2,86,1,1,8,2,4,11,1,0,2,4,172,1,2,40,2
2007,1,2,30,2,1,7,2017,2,3,1,2764,43,0,91,2,1,8,0,1,1,1,0,2,4,185,1,2,105,1
2012,1,0,120,6,1,8,2017,2,1,1,1585,67,0,84,2,2,8,0,4,1,1,0,2,6,178,1,3,56,1
2013,1,3,210,6,1,1,2017,2,0,1,1225,79,0,86,1,1,1,0,4,5,2,0,2,5,175,1,1,40,1
2000,1,3,20,4,1,7,2017,2,1,1,2423,30,0,113,1,1,8,0,4,1,2,0,2,4,183,1,5,40,1
1999,1,3,270,4,5,1,2017,2,2,1,1482,26,0,62,1,1,8,0,4,1,2,0,2,4,157,5,5,40,1
2004,1,3,0,2,1,1,2017,2,0,1,1201,54,0,59,1,5,1,0,4,1,3,0,2,1,165,2,1,40,2
2005,1,3,350,4,1,9,2017,5,1,3,2190,64,0,163,1,1,8,0,5,14,4,0,2,4,185,1,1,56,1
2000,4,2,0,2,1,2,2017,5,0,1,1158,24,0,91,1,1,8,0,5,1,4,0,2,1,175,2,1,56,2
2008,1,2,330,6,1,9,2017,2,0,1,1621,76,2,64,1,1,8,2,4,11,4,0,2,4,170,2,1,40,2
2007,2,2,30,6,1,2,2017,5,0,1,1440,60,0,82,1,1,8,0,5,1,4,0,2,4,157,2,1,56,1
2013,1,2,320,6,1,1,2017,2,0,1,1918,27,2,82,1,5,8,2,4,5,5,0,2,4,178,1,2,80,1
2013,1,0,0,7,1,3,2017,2,0,2,1260,53,0,80,1,1,8,0,4,14,5,0,2,6,180,1,1,89,1
2013,1,0,0,7,1,3,2017,2,0,2,1260,53,0,80,1,1,8,0,4,14,5,0,2,6,180,1,1,89,1
2013,1,2,280,3,1,8,2017,2,1,1,1505,23,0,64,1,1,1,0,4,1,5,0,2,4,170,2,1,40,1
2008,1,0,190,6,1,1,2017,2,1,1,1505,78,0,77,1,1,1,0,4,2,6,0,2,1,178,1,1,72,1
2017,1,2,300,1,1,8,2017,2,0,1,1095,61,2,61,1,1,1,2,4,11,7,0,2,4,160,2,1,40,1
2002,4,2,0,1,1,2,2017,5,0,1,1375,21,0,86,1,1,1,0,5,1,7,0,2,4,163,2,1,56,1
2007,1,2,30,5,1,1,2017,4,1,1,1950,17,0,57,2,1,1,0,5,10,6,0,2,4,168,2,1,56,2
2015,1,2,220,5,1,2,2017,4,0,1,1265,31,0,75,1,1,1,0,5,1,6,0,2,4,157,2,1,56,1
2006,1,2,80,3,1,1,2017,2,1,1,2497,20,2,77,1,1,8,5,4,1,7,0,2,4,178,1,1,80,2
2002,1,0,0,7,1,1,2017,2,0,1,1481,32,0,129,1,1,1,0,1,1,7,0,2,1,183,1,1,105,2
2016,1,3,160,5,1,1,2017,3,0,1,1558,70,0,70,1,1,1,0,5,11,7,0,2,4,157,2,1,72,2
2014,1,2,310,4,1,1,2017,2,1,1,1615,57,0,85,1,1,1,0,4,1,7,0,2,4,155,2,1,40,2
2007,1,2,340,5,1,1,2017,2,3,1,2668,25,0,100,1,1,1,0,4,1,7,0,2,4,178,1,1,40,1
2012,1,2,0,4,1,4,2017,2,0,1,1068,20,0,52,4,1,1,0,1,1,8,0,2,4,157,2,1,105,1
2015,1,0,0,4,1,1,2017,2,0,1,1096,22,0,92,1,1,1,0,1,1,8,0,2,1,170,1,1,72,2
2001,1,0,0,3,1,1,2017,4,1,1,1452,35,2,132,1,1,1,5,1,1,8,0,2,1,180,1,1,105,2
2011,1,2,330,2,1,1,2017,2,1,1,1579,48,2,73,1,1,1,3,4,11,8,0,4,4,168,2,1,80,2
1996,2,2,0,3,1,1,2017,3,3,1,1704,24,0,100,1,1,1,0,4,1,8,0,2,4,185,1,1,56,1
1993,1,2,40,6,1,9,2017,4,0,1,1066,27,2,57,1,1,1,1,5,11,8,0,2,4,160,2,1,56,2
2006,1,2,350,6,1,2,2017,4,0,1,1577,30,2,105,1,1,1,1,5,1,8,0,2,4,163,1,1,56,1
2003,1,2,20,7,1,10,2017,5,0,1,1411,79,2,77,2,1,1,1,5,11,9,0,2,4,163,2,1,56,2
1996,1,2,340,7,1,2,2017,5,3,1,2083,50,2,143,1,1,1,1,5,1,9,0,2,4,183,1,1,56,1
2004,1,2,170,5,1,1,2017,4,0,1,1135,32,0,64,2,1,1,0,4,1,9,0,2,5,163,2,1,40,1
2002,1,3,0,5,1,2,2017,3,2,1,1775,76,0,77,1,1,1,0,5,1,9,0,2,1,168,2,1,56,1
2012,1,0,0,3,1,4,2017,2,2,1,2087,78,0,82,1,1,1,0,4,1,10,0,2,6,193,1,1,40,1
1992,1,2,280,3,1,1,2017,2,1,1,1378,59,0,80,1,1,1,0,4,1,11,0,2,4,160,2,1,40,1
2015,1,2,330,4,1,2,2017,2,0,1,1230,25,2,67,1,1,8,2,4,11,11,0,2,4,170,2,1,40,2
1984,4,0,0,7,1,2,2017,5,3,1,1136,54,0,98,1,1,1,0,5,1,11,0,2,1,178,1,1,56,1
2007,1,2,280,7,1,1,2017,5,0,1,1135,20,0,109,7,1,1,0,4,11,11,0,2,4,185,1,1,56,1
2007,1,3,210,2,1,1,2017,2,0,1,1500,30,0,104,1,1,2,0,4,5,11,0,2,5,183,1,2,40,1
2013,1,2,10,2,1,1,2017,2,0,1,1550,28,0,54,1,1,2,0,4,1,11,0,2,5,157,2,2,40,2
1998,1,2,10,4,1,1,2017,3,3,1,1664,18,0,77,1,3,1,0,5,1,11,0,2,4,175,2,1,48,1
2006,4,3,80,2,1,10,2017,5,0,1,1312,33,0,84,1,3,1,0,5,1,12,0,2,4,170,2,1,56,1
2011,2,2,340,4,1,2,2017,7,3,1,1392,57,2,88,1,1,8,1,5,1,12,0,2,4,180,2,1,56,1
2015,1,0,10,4,1,4,2017,2,0,3,1364,30,0,50,1,1,8,0,1,14,2,0,2,1,145,2,1,72,2
2015,1,2,320,6,1,4,2017,2,0,1,1480,67,0,82,4,1,1,0,4,1,2,0,2,4,178,1,1,89,1
2015,1,0,180,5,1,1,2017,2,0,1,1293,29,0,91,1,1,8,0,1,5,2,0,2,1,157,2,1,89,1
2010,2,2,310,4,1,1,2017,2,0,1,1499,24,0,93,1,1,2,0,4,1,3,0,2,4,163,2,2,89,1
1998,1,2,340,6,1,1,2017,2,0,1,1037,20,2,63,1,1,8,2,4,1,3,0,2,4,185,1,1,89,1
2012,1,2,0,6,3,2,2017,5,0,1,1874,22,2,50,1,2,8,1,5,1,3,0,2,1,157,2,1,56,2
2014,1,2,30,1,2,3,2017,3,0,3,1290,73,0,102,1,1,1,0,1,14,4,0,2,4,175,1,1,72,1
2016,1,2,330,5,3,2,2017,4,0,1,1265,22,2,46,2,1,8,1,1,15,4,0,2,4,152,2,1,56,2
2013,1,0,350,5,1,2,2017,2,0,1,1521,18,0,52,1,2,1,0,4,1,4,0,2,2,152,2,1,89,1
2013,1,0,0,1,1,2,2017,3,1,1,1782,78,0,88,1,1,1,0,1,1,5,0,2,1,173,1,1,89,2
2015,4,2,350,4,1,2,2017,2,0,1,1258,33,0,113,1,1,1,0,4,1,5,0,2,4,178,1,1,89,1
2010,1,2,270,2,1,4,2017,2,0,1,2105,50,2,118,1,1,1,2,4,10,5,0,2,4,168,2,1,72,1
2013,1,2,330,3,1,4,2017,4,0,1,1454,54,0,73,1,1,1,0,1,1,6,0,2,4,168,2,1,89,1
2015,1,0,180,6,1,1,2017,2,0,1,1625,47,0,50,1,1,1,0,4,5,6,0,2,1,157,2,1,72,1
2013,1,0,0,6,1,1,2017,2,0,1,1237,52,0,98,1,1,1,0,4,1,6,0,2,1,178,1,1,72,2
2007,1,0,0,2,1,2,2017,2,2,1,2102,55,0,75,2,1,1,0,4,1,6,1,2,4,173,1,1,89,1
2017,1,2,0,6,1,2,2017,3,0,1,1627,37,2,73,1,1,8,1,1,1,6,0,2,1,165,2,1,56,2
2012,1,2,340,5,1,2,2017,6,1,1,1432,23,2,59,1,1,1,1,4,1,7,0,2,4,168,2,1,72,1
2011,1,2,290,3,1,1,2017,2,0,1,1822,69,2,91,1,5,1,2,4,1,8,0,4,4,188,1,1,89,2
2010,1,2,320,1,1,2,2017,2,1,1,1970,69,2,91,1,1,1,2,4,11,8,0,2,4,183,1,1,89,2
2007,1,2,10,2,1,3,2017,2,1,2,2007,18,0,64,1,1,1,0,4,14,8,0,2,4,168,2,1,72,1
2013,3,2,20,1,1,10,2017,3,0,1,1126,30,2,118,1,1,1,1,4,11,9,0,2,4,185,1,1,72,1
